"","source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"289","OPC","endothelial","ANGPT2","TEK",6.92621077851513e-06,0.01,"ANGPT2_TEK","ANGPT2 - TEK","ANGPT","Secreted Signaling","PMID: 20651738"
"290","endothelial","OPC","ANGPT2","TEK",9.10876419710921e-06,0,"ANGPT2_TEK","ANGPT2 - TEK","ANGPT","Secreted Signaling","PMID: 20651738"
"291","OPC","OPC","ANGPT2","TEK",1.7983267146346e-05,0,"ANGPT2_TEK","ANGPT2 - TEK","ANGPT","Secreted Signaling","PMID: 20651738"
"292","endothelial","endothelial","ANGPT2","ITGA5_ITGB1",1.4589881000853e-05,0,"ANGPT2_ITGA5_ITGB1","ANGPT2 - (ITGA5+ITGB1)","ANGPT","Secreted Signaling","PMID: 20651738; PMID: 25635707"
"293","OPC","endothelial","ANGPT2","ITGA5_ITGB1",2.88043823369676e-05,0,"ANGPT2_ITGA5_ITGB1","ANGPT2 - (ITGA5+ITGB1)","ANGPT","Secreted Signaling","PMID: 20651738; PMID: 25635707"
"294","astrocytes","astrocytes","PTN","PTPRZ1",0.127317836938255,0,"PTN_PTPRZ1","PTN - PTPRZ1","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"295","endothelial","astrocytes","PTN","PTPRZ1",0.134728581211986,0,"PTN_PTPRZ1","PTN - PTPRZ1","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"296","oligodendrocytes","astrocytes","PTN","PTPRZ1",0.0512547013579996,0,"PTN_PTPRZ1","PTN - PTPRZ1","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"297","OPC","astrocytes","PTN","PTPRZ1",0.0250933163570508,0.01,"PTN_PTPRZ1","PTN - PTPRZ1","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"298","astrocytes","OPC","PTN","PTPRZ1",0.163486021185629,0,"PTN_PTPRZ1","PTN - PTPRZ1","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"299","endothelial","OPC","PTN","PTPRZ1",0.172585654409927,0,"PTN_PTPRZ1","PTN - PTPRZ1","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"300","oligodendrocytes","OPC","PTN","PTPRZ1",0.0674860018973887,0,"PTN_PTPRZ1","PTN - PTPRZ1","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"301","OPC","OPC","PTN","PTPRZ1",0.0333309058863263,0.04,"PTN_PTPRZ1","PTN - PTPRZ1","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"302","astrocytes","astrocytes","PTN","SDC2",0.0110606498976187,0,"PTN_SDC2","PTN - SDC2","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"303","endothelial","astrocytes","PTN","SDC2",0.011795921012397,0,"PTN_SDC2","PTN - SDC2","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"304","neurons","astrocytes","PTN","SDC2",0.000422029266205939,0,"PTN_SDC2","PTN - SDC2","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"305","oligodendrocytes","astrocytes","PTN","SDC2",0.00412445882652088,0,"PTN_SDC2","PTN - SDC2","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"306","OPC","astrocytes","PTN","SDC2",0.00196932203781422,0,"PTN_SDC2","PTN - SDC2","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"307","astrocytes","astrocytes","PTN","SDC3",0.00348136470290577,0,"PTN_SDC3","PTN - SDC3","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"308","endothelial","astrocytes","PTN","SDC3",0.00371468550861289,0,"PTN_SDC3","PTN - SDC3","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"309","oligodendrocytes","astrocytes","PTN","SDC3",0.00129197335143254,0,"PTN_SDC3","PTN - SDC3","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"310","OPC","astrocytes","PTN","SDC3",0.000615968303828302,0.03,"PTN_SDC3","PTN - SDC3","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"311","astrocytes","OPC","PTN","SDC3",0.00281928327636548,0,"PTN_SDC3","PTN - SDC3","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"312","endothelial","OPC","PTN","SDC3",0.0030083653891688,0,"PTN_SDC3","PTN - SDC3","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"313","oligodendrocytes","OPC","PTN","SDC3",0.00104583055453529,0.01,"PTN_SDC3","PTN - SDC3","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"314","astrocytes","astrocytes","PTN","SDC4",0.047756231403823,0,"PTN_SDC4","PTN - SDC4","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"315","endothelial","astrocytes","PTN","SDC4",0.0508055685664742,0,"PTN_SDC4","PTN - SDC4","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"316","neurons","astrocytes","PTN","SDC4",0.00188962394435082,0,"PTN_SDC4","PTN - SDC4","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"317","oligodendrocytes","astrocytes","PTN","SDC4",0.0182323044713794,0,"PTN_SDC4","PTN - SDC4","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"318","OPC","astrocytes","PTN","SDC4",0.00877037261257458,0,"PTN_SDC4","PTN - SDC4","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"319","astrocytes","astrocytes","PTN","NCL",0.0103159254203971,0,"PTN_NCL","PTN - NCL","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"320","endothelial","astrocytes","PTN","NCL",0.0110022407798115,0.03,"PTN_NCL","PTN - NCL","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"321","astrocytes","endothelial","PTN","NCL",0.0255212709635196,0,"PTN_NCL","PTN - NCL","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"322","endothelial","endothelial","PTN","NCL",0.0271913995782273,0,"PTN_NCL","PTN - NCL","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"323","astrocytes","neurons","PTN","NCL",0.0223766701842435,0,"PTN_NCL","PTN - NCL","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"324","endothelial","neurons","PTN","NCL",0.0238460497427972,0,"PTN_NCL","PTN - NCL","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"325","oligodendrocytes","neurons","PTN","NCL",0.00840445179393764,0.02,"PTN_NCL","PTN - NCL","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"326","astrocytes","oligodendrocytes","PTN","NCL",0.0353001351660132,0,"PTN_NCL","PTN - NCL","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"327","endothelial","oligodendrocytes","PTN","NCL",0.0375855168123925,0,"PTN_NCL","PTN - NCL","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"328","oligodendrocytes","oligodendrocytes","PTN","NCL",0.0133687237008895,0,"PTN_NCL","PTN - NCL","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"329","microglia","microglia","C3","C3AR1",0.0997829363315345,0,"C3_C3AR1","C3 - C3AR1","COMPLEMENT","Secreted Signaling","KEGG: hsa04080"
"330","OPC","microglia","C3","C3AR1",0.00505502097838143,0,"C3_C3AR1","C3 - C3AR1","COMPLEMENT","Secreted Signaling","KEGG: hsa04080"
"331","microglia","OPC","C3","C3AR1",0.010928397996061,0,"C3_C3AR1","C3 - C3AR1","COMPLEMENT","Secreted Signaling","KEGG: hsa04080"
"332","OPC","OPC","C3","C3AR1",0.000506201855137127,0,"C3_C3AR1","C3 - C3AR1","COMPLEMENT","Secreted Signaling","KEGG: hsa04080"
"333","microglia","microglia","C3","ITGAM_ITGB2",0.00141712022067879,0,"C3_ITGAM_ITGB2","C3 - (ITGAM+ITGB2)","COMPLEMENT","Secreted Signaling","PMID: 16234578"
"334","OPC","microglia","C3","ITGAM_ITGB2",6.5044291597248e-05,0,"C3_ITGAM_ITGB2","C3 - (ITGAM+ITGB2)","COMPLEMENT","Secreted Signaling","PMID: 16234578"
"335","microglia","OPC","C3","ITGAM_ITGB2",0.000446595645153409,0,"C3_ITGAM_ITGB2","C3 - (ITGAM+ITGB2)","COMPLEMENT","Secreted Signaling","PMID: 16234578"
"336","OPC","OPC","C3","ITGAM_ITGB2",2.04792687616075e-05,0,"C3_ITGAM_ITGB2","C3 - (ITGAM+ITGB2)","COMPLEMENT","Secreted Signaling","PMID: 16234578"
"337","microglia","microglia","C3","ITGAX_ITGB2",0.010414232352678,0,"C3_ITGAX_ITGB2","C3 - (ITGAX+ITGB2)","COMPLEMENT","Secreted Signaling","PMID: 16234578"
"338","OPC","microglia","C3","ITGAX_ITGB2",0.000482146742303483,0,"C3_ITGAX_ITGB2","C3 - (ITGAX+ITGB2)","COMPLEMENT","Secreted Signaling","PMID: 16234578"
"339","microglia","OPC","C3","ITGAX_ITGB2",0.000507367083835936,0,"C3_ITGAX_ITGB2","C3 - (ITGAX+ITGB2)","COMPLEMENT","Secreted Signaling","PMID: 16234578"
"340","OPC","OPC","C3","ITGAX_ITGB2",2.32673779464779e-05,0,"C3_ITGAX_ITGB2","C3 - (ITGAX+ITGB2)","COMPLEMENT","Secreted Signaling","PMID: 16234578"
"341","astrocytes","microglia","C5","C5AR1",2.22471483070854e-05,0,"HC_C5AR1","HC - C5AR1","COMPLEMENT","Secreted Signaling","KEGG: hsa04080"
"342","astrocytes","OPC","C5","C5AR1",6.70358659788898e-07,0,"HC_C5AR1","HC - C5AR1","COMPLEMENT","Secreted Signaling","KEGG: hsa04080"
"343","endothelial","astrocytes","EDN1","EDNRB",0.00322768831129609,0,"EDN1_EDNRB","EDN1 - EDNRB","EDN","Secreted Signaling","KEGG: hsa04080"
"344","microglia","astrocytes","EDN1","EDNRB",0.0051212947683769,0,"EDN1_EDNRB","EDN1 - EDNRB","EDN","Secreted Signaling","KEGG: hsa04080"
"345","OPC","astrocytes","EDN1","EDNRB",0.000158982392126294,0,"EDN1_EDNRB","EDN1 - EDNRB","EDN","Secreted Signaling","KEGG: hsa04080"
"346","microglia","neurons","EDN1","EDNRB",3.61865328405895e-06,0.03,"EDN1_EDNRB","EDN1 - EDNRB","EDN","Secreted Signaling","KEGG: hsa04080"
"347","OPC","neurons","EDN1","EDNRB",1.11778154905608e-07,0.04,"EDN1_EDNRB","EDN1 - EDNRB","EDN","Secreted Signaling","KEGG: hsa04080"
"348","endothelial","OPC","EDN1","EDNRB",1.94684198303989e-06,0.04,"EDN1_EDNRB","EDN1 - EDNRB","EDN","Secreted Signaling","KEGG: hsa04080"
"349","microglia","OPC","EDN1","EDNRB",3.09488288231499e-06,0.04,"EDN1_EDNRB","EDN1 - EDNRB","EDN","Secreted Signaling","KEGG: hsa04080"
"350","OPC","OPC","EDN1","EDNRB",9.55991346728885e-08,0.02,"EDN1_EDNRB","EDN1 - EDNRB","EDN","Secreted Signaling","KEGG: hsa04080"
"351","endothelial","astrocytes","EDN3","EDNRB",0.00620736752043444,0,"EDN3_EDNRB","EDN3 - EDNRB","EDN","Secreted Signaling","KEGG: hsa04080"
"352","endothelial","neurons","EDN3","EDNRB",4.39085086849923e-06,0,"EDN3_EDNRB","EDN3 - EDNRB","EDN","Secreted Signaling","KEGG: hsa04080"
"353","endothelial","OPC","EDN3","EDNRB",3.75531161563252e-06,0,"EDN3_EDNRB","EDN3 - EDNRB","EDN","Secreted Signaling","KEGG: hsa04080"
"354","neurons","astrocytes","NPPC","NPR2",2.61922688237284e-08,0,"NPPC_NPR2","NPPC - NPR2","NPR2","Secreted Signaling","KEGG: hsa04080; PMID: 29934642"
"355","endothelial","neurons","KITLG","KIT",0.000130953578434853,0,"KITL_KIT","KITL - KIT","KIT","Secreted Signaling","KEGG: hsa04080"
"356","neurons","neurons","KITLG","KIT",5.52086574697143e-05,0,"KITL_KIT","KITL - KIT","KIT","Secreted Signaling","KEGG: hsa04080"
"357","endothelial","astrocytes","SEMA3B","NRP1_PLXNA1",2.43006312870918e-06,0,"SEMA3B_NRP1_PLXNA1","SEMA3B - (NRP1+PLXNA1)","SEMA3","Secreted Signaling","PMID: 27533782"
"358","oligodendrocytes","astrocytes","SEMA3B","NRP1_PLXNA1",6.02174846786841e-06,0,"SEMA3B_NRP1_PLXNA1","SEMA3B - (NRP1+PLXNA1)","SEMA3","Secreted Signaling","PMID: 27533782"
"359","endothelial","neurons","SEMA3B","NRP1_PLXNA1",4.31657575988426e-07,0,"SEMA3B_NRP1_PLXNA1","SEMA3B - (NRP1+PLXNA1)","SEMA3","Secreted Signaling","PMID: 27533782"
"360","oligodendrocytes","neurons","SEMA3B","NRP1_PLXNA1",1.06965987582767e-06,0,"SEMA3B_NRP1_PLXNA1","SEMA3B - (NRP1+PLXNA1)","SEMA3","Secreted Signaling","PMID: 27533782"
"361","endothelial","astrocytes","SEMA3B","NRP1_PLXNA2",1.25025987853057e-05,0,"SEMA3B_NRP1_PLXNA2","SEMA3B - (NRP1+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"362","oligodendrocytes","astrocytes","SEMA3B","NRP1_PLXNA2",3.09812462760086e-05,0,"SEMA3B_NRP1_PLXNA2","SEMA3B - (NRP1+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"363","endothelial","endothelial","SEMA3B","NRP1_PLXNA2",9.19055494017863e-06,0.01,"SEMA3B_NRP1_PLXNA2","SEMA3B - (NRP1+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"364","oligodendrocytes","endothelial","SEMA3B","NRP1_PLXNA2",2.27741643756026e-05,0,"SEMA3B_NRP1_PLXNA2","SEMA3B - (NRP1+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"365","endothelial","neurons","SEMA3B","NRP1_PLXNA2",2.12116108502557e-06,0,"SEMA3B_NRP1_PLXNA2","SEMA3B - (NRP1+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"366","oligodendrocytes","neurons","SEMA3B","NRP1_PLXNA2",5.25628498893831e-06,0,"SEMA3B_NRP1_PLXNA2","SEMA3B - (NRP1+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"367","endothelial","neurons","SEMA3B","NRP1_PLXNA4",3.9285329629975e-06,0,"SEMA3B_NRP1_PLXNA4","SEMA3B - (NRP1+PLXNA4)","SEMA3","Secreted Signaling","PMID: 27533782"
"368","oligodendrocytes","neurons","SEMA3B","NRP1_PLXNA4",9.73496724318967e-06,0,"SEMA3B_NRP1_PLXNA4","SEMA3B - (NRP1+PLXNA4)","SEMA3","Secreted Signaling","PMID: 27533782"
"369","oligodendrocytes","astrocytes","SEMA3C","NRP1_PLXNA1",9.94775414597424e-06,0,"SEMA3C_NRP1_PLXNA1","SEMA3C - (NRP1+PLXNA1)","SEMA3","Secreted Signaling","PMID: 27533782"
"370","oligodendrocytes","neurons","SEMA3C","NRP1_PLXNA1",1.76705285457311e-06,0,"SEMA3C_NRP1_PLXNA1","SEMA3C - (NRP1+PLXNA1)","SEMA3","Secreted Signaling","PMID: 27533782"
"371","oligodendrocytes","astrocytes","SEMA3C","NRP1_PLXNA2",5.11792891362874e-05,0,"SEMA3C_NRP1_PLXNA2","SEMA3C - (NRP1+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"372","oligodendrocytes","endothelial","SEMA3C","NRP1_PLXNA2",3.76218493499702e-05,0,"SEMA3C_NRP1_PLXNA2","SEMA3C - (NRP1+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"373","oligodendrocytes","neurons","SEMA3C","NRP1_PLXNA2",8.68323497158268e-06,0,"SEMA3C_NRP1_PLXNA2","SEMA3C - (NRP1+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"374","oligodendrocytes","neurons","SEMA3C","NRP1_PLXNA4",1.60818451362841e-05,0,"SEMA3C_NRP1_PLXNA4","SEMA3C - (NRP1+PLXNA4)","SEMA3","Secreted Signaling","PMID: 27533782"
"375","astrocytes","astrocytes","SEMA3D","NRP1_PLXNA1",4.54872826114836e-07,0,"SEMA3D_NRP1_PLXNA1","SEMA3D - (NRP1+PLXNA1)","SEMA3","Secreted Signaling","PMID: 27533782"
"376","astrocytes","neurons","SEMA3D","NRP1_PLXNA1",8.07999513457759e-08,0,"SEMA3D_NRP1_PLXNA1","SEMA3D - (NRP1+PLXNA1)","SEMA3","Secreted Signaling","PMID: 27533782"
"377","astrocytes","astrocytes","SEMA3D","NRP1_PLXNA2",2.34032562255832e-06,0,"SEMA3D_NRP1_PLXNA2","SEMA3D - (NRP1+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"378","astrocytes","endothelial","SEMA3D","NRP1_PLXNA2",1.72034899922251e-06,0,"SEMA3D_NRP1_PLXNA2","SEMA3D - (NRP1+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"379","astrocytes","neurons","SEMA3D","NRP1_PLXNA2",3.97050711865942e-07,0,"SEMA3D_NRP1_PLXNA2","SEMA3D - (NRP1+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"380","astrocytes","neurons","SEMA3D","NRP1_PLXNA4",7.3536569760915e-07,0,"SEMA3D_NRP1_PLXNA4","SEMA3D - (NRP1+PLXNA4)","SEMA3","Secreted Signaling","PMID: 27533782"
"381","endothelial","astrocytes","SEMA3B","NRP2_PLXNA1",6.57653699207927e-07,0,"SEMA3B_NRP2_PLXNA1","SEMA3B - (NRP2+PLXNA1)","SEMA3","Secreted Signaling","PMID: 27533782"
"382","oligodendrocytes","astrocytes","SEMA3B","NRP2_PLXNA1",1.62968421819937e-06,0,"SEMA3B_NRP2_PLXNA1","SEMA3B - (NRP2+PLXNA1)","SEMA3","Secreted Signaling","PMID: 27533782"
"383","endothelial","astrocytes","SEMA3B","NRP2_PLXNA2",3.38363256933806e-06,0,"SEMA3B_NRP2_PLXNA2","SEMA3B - (NRP2+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"384","oligodendrocytes","astrocytes","SEMA3B","NRP2_PLXNA2",8.38470214312863e-06,0,"SEMA3B_NRP2_PLXNA2","SEMA3B - (NRP2+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"385","oligodendrocytes","astrocytes","SEMA3C","NRP2_PLXNA1",2.69219886006787e-06,0,"SEMA3C_NRP2_PLXNA1","SEMA3C - (NRP2+PLXNA1)","SEMA3","Secreted Signaling","PMID: 27533782"
"386","oligodendrocytes","astrocytes","SEMA3C","NRP2_PLXNA2",1.38512638735416e-05,0,"SEMA3C_NRP2_PLXNA2","SEMA3C - (NRP2+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"387","astrocytes","astrocytes","SEMA3D","NRP2_PLXNA1",1.23103125290564e-07,0,"SEMA3D_NRP2_PLXNA1","SEMA3D - (NRP2+PLXNA1)","SEMA3","Secreted Signaling","PMID: 27533782"
"388","astrocytes","astrocytes","SEMA3D","NRP2_PLXNA2",6.33367785431045e-07,0,"SEMA3D_NRP2_PLXNA2","SEMA3D - (NRP2+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"389","endothelial","astrocytes","SEMA3G","NRP2_PLXNA1",2.48182753337822e-07,0,"SEMA3G_NRP2_PLXNA1","SEMA3G - (NRP2+PLXNA1)","SEMA3","Secreted Signaling","PMID: 27533782"
"390","endothelial","astrocytes","SEMA3G","NRP2_PLXNA2",1.27690405094074e-06,0,"SEMA3G_NRP2_PLXNA2","SEMA3G - (NRP2+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"391","astrocytes","endothelial","ADM","CALCRL",1.62986194444325e-06,0,"ADM_CALCRL","ADM - CALCRL","CALCR","Secreted Signaling","KEGG: hsa04080"
"392","endothelial","endothelial","ADM","CALCRL",3.52027176172091e-05,0,"ADM_CALCRL","ADM - CALCRL","CALCR","Secreted Signaling","KEGG: hsa04080"
"393","astrocytes","OPC","ADM","CALCRL",7.3865470320657e-06,0,"ADM_CALCRL","ADM - CALCRL","CALCR","Secreted Signaling","KEGG: hsa04080"
"394","endothelial","OPC","ADM","CALCRL",0.000159520074684466,0,"ADM_CALCRL","ADM - CALCRL","CALCR","Secreted Signaling","KEGG: hsa04080"
"395","endothelial","microglia","ANXA1","FPR1",0.00729652570969253,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"396","astrocytes","astrocytes","ENHO","GPR19",0.000197030072114992,0,"ENHO_GPR19","ENHO - GPR19","ENHO","Secreted Signaling","PMID: 28476646"
"397","neurons","astrocytes","ENHO","GPR19",1.10693113464834e-05,0,"ENHO_GPR19","ENHO - GPR19","ENHO","Secreted Signaling","PMID: 28476646"
"398","astrocytes","neurons","ENHO","GPR19",1.29960657657136e-05,0,"ENHO_GPR19","ENHO - GPR19","ENHO","Secreted Signaling","PMID: 28476646"
"399","neurons","astrocytes","GAS6","AXL",0.000119554350133944,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"400","neurons","endothelial","GAS6","AXL",3.91220845233891e-05,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"401","neurons","microglia","GAS6","AXL",8.11594330502301e-05,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"402","neurons","OPC","GAS6","AXL",6.93452162171539e-05,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"403","neurons","astrocytes","GAS6","MERTK",2.16922496343408e-05,0,"GAS6_MERTK","GAS6 - MERTK","GAS","Secreted Signaling","PMID: 27801848"
"404","neurons","microglia","GAS6","MERTK",7.41765847616729e-07,0.04,"GAS6_MERTK","GAS6 - MERTK","GAS","Secreted Signaling","PMID: 27801848"
"405","astrocytes","oligodendrocytes","GRN","SORT1",0.000234041132702013,0.01,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"406","microglia","oligodendrocytes","GRN","SORT1",0.00103385482388982,0.02,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"407","neurons","oligodendrocytes","GRN","SORT1",7.19706760851665e-05,0.04,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"408","microglia","microglia","LGALS9","PTPRC",0.000110069300403879,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"409","microglia","OPC","LGALS9","PTPRC",3.9653318959425e-06,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"410","astrocytes","astrocytes","PSAP","GPR37L1",0.0707027664339529,0,"PSAP_GPR37L1","PSAP - GPR37L1","PSAP","Secreted Signaling","PMID: 23690594"
"411","endothelial","astrocytes","PSAP","GPR37L1",0.0221920485609898,0,"PSAP_GPR37L1","PSAP - GPR37L1","PSAP","Secreted Signaling","PMID: 23690594"
"412","microglia","astrocytes","PSAP","GPR37L1",0.0539395375685383,0,"PSAP_GPR37L1","PSAP - GPR37L1","PSAP","Secreted Signaling","PMID: 23690594"
"413","neurons","astrocytes","PSAP","GPR37L1",0.0482321928962515,0,"PSAP_GPR37L1","PSAP - GPR37L1","PSAP","Secreted Signaling","PMID: 23690594"
"414","oligodendrocytes","astrocytes","PSAP","GPR37L1",0.0347479318569817,0,"PSAP_GPR37L1","PSAP - GPR37L1","PSAP","Secreted Signaling","PMID: 23690594"
"415","astrocytes","oligodendrocytes","PSAP","GPR37",0.0462762144855338,0,"PSAP_GPR37","PSAP - GPR37","PSAP","Secreted Signaling","PMID: 23690594"
"416","endothelial","oligodendrocytes","PSAP","GPR37",0.014267774372928,0,"PSAP_GPR37","PSAP - GPR37","PSAP","Secreted Signaling","PMID: 23690594"
"417","microglia","oligodendrocytes","PSAP","GPR37",0.0350857289712996,0,"PSAP_GPR37","PSAP - GPR37","PSAP","Secreted Signaling","PMID: 23690594"
"418","neurons","oligodendrocytes","PSAP","GPR37",0.0313072900466802,0,"PSAP_GPR37","PSAP - GPR37","PSAP","Secreted Signaling","PMID: 23690594"
"419","oligodendrocytes","oligodendrocytes","PSAP","GPR37",0.0224431439463676,0,"PSAP_GPR37","PSAP - GPR37","PSAP","Secreted Signaling","PMID: 23690594"
"420","OPC","oligodendrocytes","PSAP","GPR37",0.00286000227934558,0.02,"PSAP_GPR37","PSAP - GPR37","PSAP","Secreted Signaling","PMID: 23690594"
"421","microglia","microglia","LGALS9","HAVCR2",0.000148209829871111,0,"LGALS9_HAVCR2","LGALS9 - HAVCR2","GALECTIN","Secreted Signaling","PMID: 27192565"
"422","microglia","OPC","LGALS9","HAVCR2",1.48927892325589e-06,0,"LGALS9_HAVCR2","LGALS9 - HAVCR2","GALECTIN","Secreted Signaling","PMID: 27192565"
"423","microglia","endothelial","LGALS9","CD44",2.13215110066902e-07,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
